assay,config,seq_len,n_variants,n_positions,seconds,peak_mem_gb,variants_per_s,positions_per_s,rho_expt,category,msa_depth,rho_fp32
CBPA2_HUMAN_Tsuboyama_2023_1O6X,int8_dyn,72,2068,72,2.948,0.702,701.6,24.42,0.6929245319514682,Stability,Medium,0.9958429918267402
CBPA2_HUMAN_Tsuboyama_2023_1O6X,int8_wo,72,2068,72,0.259,0.673,7993.1,277.99,0.6998868444193641,Stability,Medium,0.9998213976366899
CBS_HUMAN_Sun_2020,bf16,551,7217,549,2.223,1.467,3246.8,246.96,0.3421324872578624,OrganismalFitness,Medium,0.9998682752440572
CBS_HUMAN_Sun_2020,fp32,551,7217,549,12.241,2.954,589.6,44.85,0.3421634629892948,OrganismalFitness,Medium,1.0
CBS_HUMAN_Sun_2020,fp8_dyn,551,7217,549,5.184,0.903,1392.1,105.9,0.34244160645170607,OrganismalFitness,Medium,0.9959693322779797
CBS_HUMAN_Sun_2020,int4_wo,551,7217,549,21.405,0.735,337.2,25.65,0.3399303348401081,OrganismalFitness,Medium,0.977528506453333
CBS_HUMAN_Sun_2020,int8_dyn,551,7217,549,23.145,0.892,311.8,23.72,0.3424555261887376,OrganismalFitness,Medium,0.9968130413812168
CBS_HUMAN_Sun_2020,int8_wo,551,7217,549,3.007,0.867,2400.1,182.57,0.3426202985803357,OrganismalFitness,Medium,0.9997105494886889
CBX4_HUMAN_Tsuboyama_2023_2K28,bf16,50,2282,50,0.16,1.266,14257.8,312.5,0.6830920492692575,Stability,High,0.9998893526514898
CBX4_HUMAN_Tsuboyama_2023_2K28,fp32,50,2282,50,0.211,2.562,10796.6,236.97,0.6815022841870534,Stability,High,1.0
CBX4_HUMAN_Tsuboyama_2023_2K28,fp8_dyn,50,2282,50,0.555,0.665,4114.2,90.09,0.6854909632690223,Stability,High,0.9976772151653724
CBX4_HUMAN_Tsuboyama_2023_2K28,int4_wo,50,2282,50,0.271,0.534,8422.6,184.5,0.6567105662519778,Stability,High,0.9790346388260387
CBX4_HUMAN_Tsuboyama_2023_2K28,int8_dyn,50,2282,50,2.04,0.678,1118.9,24.51,0.6705891428084086,Stability,High,0.9980864322161043
CBX4_HUMAN_Tsuboyama_2023_2K28,int8_wo,50,2282,50,0.221,0.666,10334.3,226.24,0.6828942224384374,Stability,High,0.9998212203306427
CCDB_ECOLI_Adkar_2012,bf16,101,1176,100,0.243,1.285,4847.4,411.52,0.46535651797889266,Activity,High,0.9998395003562358
CCDB_ECOLI_Adkar_2012,fp32,101,1176,100,0.448,2.601,2622.1,223.21,0.4658587791092502,Activity,High,1.0
CCDB_ECOLI_Adkar_2012,fp8_dyn,101,1176,100,0.98,0.689,1200.0,102.04,0.47369518073645545,Activity,High,0.995259372241801
CCDB_ECOLI_Adkar_2012,int4_wo,101,1176,100,0.795,0.554,1479.1,125.79,0.43961891312718343,Activity,High,0.967993571042293
CCDB_ECOLI_Adkar_2012,int8_dyn,101,1176,100,4.262,0.713,275.9,23.46,0.4714820471160482,Activity,High,0.9957734313569206
CCDB_ECOLI_Adkar_2012,int8_wo,101,1176,100,0.354,0.685,3320.4,282.49,0.4662842081168804,Activity,High,0.9994581885550269
CCDB_ECOLI_Tripathi_2016,bf16,101,1663,100,0.244,1.285,6810.8,409.84,0.5118702191519839,OrganismalFitness,High,0.999829176656453
CCDB_ECOLI_Tripathi_2016,fp32,101,1663,100,0.452,2.601,3675.2,221.24,0.5114693112343571,OrganismalFitness,High,1.0
CCDB_ECOLI_Tripathi_2016,fp8_dyn,101,1663,100,0.98,0.689,1697.3,102.04,0.5119744049599488,OrganismalFitness,High,0.9951618225069488
CCDB_ECOLI_Tripathi_2016,int4_wo,101,1663,100,0.799,0.554,2082.5,125.16,0.4884875905258612,OrganismalFitness,High,0.9668244202125333
CCDB_ECOLI_Tripathi_2016,int8_dyn,101,1663,100,4.26,0.713,390.4,23.47,0.5163735920219211,OrganismalFitness,High,0.995315884838687
CCDB_ECOLI_Tripathi_2016,int8_wo,101,1663,100,0.354,0.685,4691.1,282.49,0.5133220482062166,OrganismalFitness,High,0.9994224914922134
CCR5_HUMAN_Gill_2023,bf16,352,6137,323,0.92,1.386,6667.1,351.09,0.3471440169719851,Binding,High,0.9998507477429852
CCR5_HUMAN_Gill_2023,fp32,352,6137,323,4.292,2.8,1430.0,75.26,0.3473683191266839,Binding,High,1.0
CCR5_HUMAN_Gill_2023,fp8_dyn,352,6137,323,3.078,0.81,1993.6,104.94,0.34370976708534373,Binding,High,0.9958658762032271
CCR5_HUMAN_Gill_2023,int4_wo,352,6137,323,8.147,0.654,753.3,39.65,0.34299511244942704,Binding,High,0.9775342658535575
CCR5_HUMAN_Gill_2023,int8_dyn,352,6137,323,13.399,0.815,458.0,24.11,0.34911318826698745,Binding,High,0.9968361429471922
CCR5_HUMAN_Gill_2023,int8_wo,352,6137,323,1.27,0.786,4830.9,254.33,0.3471158780278968,Binding,High,0.9996543058339458
CD19_HUMAN_Klesmith_2019_FMC_singles,bf16,556,3761,272,1.109,1.468,3392.5,245.27,0.04936980699122753,Binding,Low,0.9998272570491319
CD19_HUMAN_Klesmith_2019_FMC_singles,fp32,556,3761,272,6.081,2.96,618.5,44.73,0.049879624155657026,Binding,Low,1.0
CD19_HUMAN_Klesmith_2019_FMC_singles,fp8_dyn,556,3761,272,2.542,0.907,1479.5,107.0,0.03917271785852343,Binding,Low,0.9944699219481539
CD19_HUMAN_Klesmith_2019_FMC_singles,int4_wo,556,3761,272,10.708,0.735,351.2,25.4,0.041939974639607754,Binding,Low,0.9693804481376729
CD19_HUMAN_Klesmith_2019_FMC_singles,int8_dyn,556,3761,272,11.406,0.895,329.8,23.85,0.05258303401895526,Binding,Low,0.9959434000027894
CD19_HUMAN_Klesmith_2019_FMC_singles,int8_wo,556,3761,272,1.499,0.867,2509.1,181.45,0.047814591819012466,Binding,Low,0.9995572428122124
CP2C9_HUMAN_Amorosi_2021_abundance,bf16,490,6370,486,1.802,1.441,3534.0,269.7,0.6350431400697756,Expression,High,0.999861979088019
CP2C9_HUMAN_Amorosi_2021_abundance,fp32,490,6370,486,9.589,2.908,664.3,50.68,0.6345232654088169,Expression,High,1.0
CP2C9_HUMAN_Amorosi_2021_abundance,fp8_dyn,490,6370,486,4.536,0.875,1404.4,107.14,0.6297639009451962,Expression,High,0.995800661208534
CP2C9_HUMAN_Amorosi_2021_abundance,int4_wo,490,6370,486,16.899,0.707,377.0,28.76,0.6313198800340637,Expression,High,0.9806899145294069
CP2C9_HUMAN_Amorosi_2021_abundance,int8_dyn,490,6370,486,18.533,0.838,343.7,26.22,0.6350584498786345,Expression,High,0.996751509463789
CP2C9_HUMAN_Amorosi_2021_abundance,int8_wo,490,6370,486,2.443,0.84,2607.9,198.94,0.6349650649682518,Expression,High,0.9996975000080357
CP2C9_HUMAN_Amorosi_2021_activity,bf16,490,6142,477,1.769,1.441,3471.1,269.64,0.6798812682775469,Binding,High,0.9998584473235831
CP2C9_HUMAN_Amorosi_2021_activity,fp32,490,6142,477,9.418,2.908,652.2,50.65,0.6788929053857253,Binding,High,1.0
CP2C9_HUMAN_Amorosi_2021_activity,fp8_dyn,490,6142,477,4.471,0.875,1373.6,106.69,0.6732619021372634,Binding,High,0.9948532656052748
CP2C9_HUMAN_Amorosi_2021_activity,int4_wo,490,6142,477,16.584,0.707,370.4,28.76,0.6799262291112178,Binding,High,0.9810161722019318
CP2C9_HUMAN_Amorosi_2021_activity,int8_dyn,490,6142,477,18.226,0.838,337.0,26.17,0.6777648538342601,Binding,High,0.9966707053516335
CP2C9_HUMAN_Amorosi_2021_activity,int8_wo,490,6142,477,2.398,0.84,2561.7,198.92,0.6792685219737871,Binding,High,0.9996697659752553
CSN4_MOUSE_Tsuboyama_2023_1UFM,bf16,72,3295,72,0.207,1.274,15922.6,347.83,0.4823830319950174,Stability,Medium,0.9993402550943401
CSN4_MOUSE_Tsuboyama_2023_1UFM,fp32,72,3295,72,0.346,2.58,9518.7,208.09,0.48375669300354796,Stability,Medium,1.0
CSN4_MOUSE_Tsuboyama_2023_1UFM,fp8_dyn,72,3295,72,0.709,0.676,4647.3,101.55,0.46354913627482974,Stability,Medium,0.9831187768204732
CSN4_MOUSE_Tsuboyama_2023_1UFM,int4_wo,72,3295,72,0.474,0.544,6948.0,151.9,0.4729494709182804,Stability,Medium,0.9510835224929296
CSN4_MOUSE_Tsuboyama_2023_1UFM,int8_dyn,72,3295,72,2.979,0.702,1106.2,24.17,0.4763596206845853,Stability,Medium,0.9897752599376308
CSN4_MOUSE_Tsuboyama_2023_1UFM,int8_wo,72,3295,72,0.282,0.673,11681.8,255.32,0.4801465247141303,Stability,Medium,0.9989775612451333
CUE1_YEAST_Tsuboyama_2023_2MYX,bf16,52,1580,52,0.144,1.266,10947.7,361.11,0.5449595853972532,Stability,Medium,0.9998758292155192
CUE1_YEAST_Tsuboyama_2023_2MYX,fp32,52,1580,52,0.218,2.563,7253.3,238.53,0.5466524696096309,Stability,Medium,1.0
CUE1_YEAST_Tsuboyama_2023_2MYX,fp8_dyn,52,1580,52,0.536,0.666,2946.2,97.01,0.540424243424727,Stability,Medium,0.9975498434901974
CUE1_YEAST_Tsuboyama_2023_2MYX,int4_wo,52,1580,52,0.263,0.535,6001.0,197.72,0.5064525363667471,Stability,Medium,0.9635880443035245
CUE1_YEAST_Tsuboyama_2023_2MYX,int8_dyn,52,1580,52,2.298,0.694,687.6,22.63,0.5465568908635069,Stability,Medium,0.9960441229577364
CUE1_YEAST_Tsuboyama_2023_2MYX,int8_wo,52,1580,52,0.203,0.667,7802.1,256.16,0.5464586576212637,Stability,Medium,0.9995356502751653
D7PM05_CLYGR_Somermeyer_2022,bf16,235,24515,234,1.313,1.338,18666.7,178.22,0.048549216319876055,Activity,Low,0.9995672876612546
D7PM05_CLYGR_Somermeyer_2022,fp32,235,24515,234,3.19,2.71,7684.1,73.35,0.04948697080058872,Activity,Low,1.0
D7PM05_CLYGR_Somermeyer_2022,fp8_dyn,235,24515,234,3.021,0.754,8114.5,77.46,0.049284681406298665,Activity,Low,0.9946730674764761
D7PM05_CLYGR_Somermeyer_2022,int4_wo,235,24515,234,4.755,0.607,5155.7,49.21,0.04158109906655125,Activity,Low,0.989215840522661
D7PM05_CLYGR_Somermeyer_2022,int8_dyn,235,24515,234,10.57,0.768,2319.4,22.14,0.04105598118407834,Activity,Low,0.9835882272898944
D7PM05_CLYGR_Somermeyer_2022,int8_wo,235,24515,234,1.613,0.738,15198.4,145.07,0.047983374376089356,Activity,Low,0.9994517269668697
DLG4_HUMAN_Faure_2021,bf16,724,6976,84,0.574,1.533,12152.0,146.34,0.586876792578472,OrganismalFitness,Low,0.9997526566869033
DLG4_HUMAN_Faure_2021,fp32,724,6976,84,2.357,3.089,2959.1,35.64,0.5843531799275326,OrganismalFitness,Low,1.0
DLG4_HUMAN_Faure_2021,fp8_dyn,724,6976,84,0.945,0.985,7380.0,88.89,0.6008391903083834,OrganismalFitness,Low,0.9910922170760312
DLG4_HUMAN_Faure_2021,int4_wo,724,6976,84,4.423,0.801,1577.3,18.99,0.624348730495911,OrganismalFitness,Low,0.9440001771201345
DLG4_HUMAN_Faure_2021,int8_dyn,724,6976,84,3.89,0.961,1793.3,21.59,0.6064459839543024,OrganismalFitness,Low,0.9915591132141282
DLG4_HUMAN_Faure_2021,int8_wo,724,6976,84,0.718,0.932,9715.1,116.99,0.5912755298786847,OrganismalFitness,Low,0.9992054374378702
DLG4_RAT_McLaughlin_2012,bf16,724,1576,83,0.463,1.533,3406.7,179.27,0.5413307899279635,Binding,Low,0.9996220516831124
DLG4_RAT_McLaughlin_2012,fp32,724,1576,83,2.233,3.089,705.8,37.17,0.5427745658878979,Binding,Low,1.0
DLG4_RAT_McLaughlin_2012,fp8_dyn,724,1576,83,0.832,0.985,1893.5,99.76,0.538635683407813,Binding,Low,0.9860013709159973
DLG4_RAT_McLaughlin_2012,int4_wo,724,1576,83,4.265,0.801,369.5,19.46,0.5615189304467283,Binding,Low,0.9429615909885559
DLG4_RAT_McLaughlin_2012,int8_dyn,724,1576,83,3.784,0.961,416.4,21.93,0.5434893469570936,Binding,Low,0.9894994315382166
DLG4_RAT_McLaughlin_2012,int8_wo,724,1576,83,0.603,0.932,2612.4,137.65,0.5473889386317833,Binding,Low,0.9991111483783519
DN7A_SACS2_Tsuboyama_2023_1JIC,bf16,55,1008,55,0.136,1.267,7387.3,404.41,0.33497875537313043,Stability,Medium,0.9998392545500702
DN7A_SACS2_Tsuboyama_2023_1JIC,fp32,55,1008,55,0.211,2.566,4766.4,260.66,0.33706531508193405,Stability,Medium,1.0
DN7A_SACS2_Tsuboyama_2023_1JIC,fp8_dyn,55,1008,55,0.528,0.667,1909.0,104.17,0.3380744513458046,Stability,Medium,0.9972693606669014
DN7A_SACS2_Tsuboyama_2023_1JIC,int4_wo,55,1008,55,0.27,0.536,3727.2,203.7,0.3238586297280998,Stability,Medium,0.9881700340102835
DN7A_SACS2_Tsuboyama_2023_1JIC,int8_dyn,55,1008,55,2.298,0.696,438.7,23.93,0.33894394154770296,Stability,Medium,0.9967775871383526
DN7A_SACS2_Tsuboyama_2023_1JIC,int8_wo,55,1008,55,0.197,0.667,5123.4,279.19,0.3362391910178273,Stability,Medium,0.9997501764567788
DNJA1_HUMAN_Tsuboyama_2023_2LO1,bf16,65,2264,65,0.191,1.271,11824.3,340.31,0.8043150341552462,Stability,High,0.9999551350934258
DNJA1_HUMAN_Tsuboyama_2023_2LO1,fp32,65,2264,65,0.309,2.574,7336.0,210.36,0.8029440747700793,Stability,High,1.0
DNJA1_HUMAN_Tsuboyama_2023_2LO1,fp8_dyn,65,2264,65,0.699,0.672,3239.2,92.99,0.8003119740906707,Stability,High,0.9986572052077015
DNJA1_HUMAN_Tsuboyama_2023_2LO1,int4_wo,65,2264,65,0.404,0.54,5610.5,160.89,0.8085569552855107,Stability,High,0.9938449842673317
DNJA1_HUMAN_Tsuboyama_2023_2LO1,int8_dyn,65,2264,65,2.959,0.7,765.2,21.97,0.8012965968260444,Stability,High,0.9991786050991253
DNJA1_HUMAN_Tsuboyama_2023_2LO1,int8_wo,65,2264,65,0.269,0.671,8425.3,241.64,0.8037691331219956,Stability,High,0.9999235746009175
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,bf16,66,2915,66,0.204,1.272,14306.9,323.53,0.5301440455347318,Stability,High,0.9997186346704683
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,fp32,66,2915,66,0.324,2.575,8989.3,203.7,0.5314530490535939,Stability,High,1.0
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,fp8_dyn,66,2915,66,0.712,0.673,4094.4,92.7,0.5227336885701118,Stability,High,0.9970261004598928
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,int4_wo,66,2915,66,0.421,0.54,6916.1,156.77,0.535971750827512,Stability,High,0.9818875623648197
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,int8_dyn,66,2915,66,2.603,0.679,1119.7,25.36,0.5365307358413269,Stability,High,0.9944328960943336
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,int8_wo,66,2915,66,0.282,0.671,10352.4,234.04,0.535586117591177,Stability,High,0.999700349489729
DYR_ECOLI_Nguyen_2023,bf16,159,2916,158,0.386,1.308,7556.8,409.33,0.5434635822304593,OrganismalFitness,High,0.9999029512119543
DYR_ECOLI_Nguyen_2023,fp32,159,2916,158,1.094,2.65,2664.3,144.42,0.5442173576908595,OrganismalFitness,High,1.0
DYR_ECOLI_Nguyen_2023,fp8_dyn,159,2916,158,1.497,0.718,1948.3,105.54,0.5439207230337673,OrganismalFitness,High,0.9977606404590394
DYR_ECOLI_Nguyen_2023,int4_wo,159,2916,158,1.884,0.576,1547.9,83.86,0.5409957332118415,OrganismalFitness,High,0.9837539105540829
DYR_ECOLI_Nguyen_2023,int8_dyn,159,2916,158,6.527,0.738,446.7,24.21,0.5395423447971305,OrganismalFitness,High,0.9975221311294289
DYR_ECOLI_Nguyen_2023,int8_wo,159,2916,158,0.56,0.707,5205.2,282.14,0.5454269490522305,OrganismalFitness,High,0.999779803463033
DYR_ECOLI_Thompson_2019,bf16,159,2363,157,0.375,1.308,6301.9,418.67,0.47903833024891734,OrganismalFitness,Medium,0.9998885123475441
DYR_ECOLI_Thompson_2019,fp32,159,2363,157,1.074,2.65,2199.5,146.18,0.4800280864768841,OrganismalFitness,Medium,1.0
DYR_ECOLI_Thompson_2019,fp8_dyn,159,2363,157,1.483,0.718,1593.7,105.87,0.478704832591393,OrganismalFitness,Medium,0.9971697052855897
DYR_ECOLI_Thompson_2019,int4_wo,159,2363,157,1.866,0.576,1266.2,84.14,0.46885109201723224,OrganismalFitness,Medium,0.9808293343134924
DYR_ECOLI_Thompson_2019,int8_dyn,159,2363,157,6.532,0.738,361.7,24.04,0.4767681910063926,OrganismalFitness,Medium,0.9970017882388938
DYR_ECOLI_Thompson_2019,int8_wo,159,2363,157,0.548,0.707,4310.8,286.5,0.4813974718527467,OrganismalFitness,Medium,0.9997324893386081
ENVZ_ECOLI_Ghose_2023,bf16,60,1121,60,0.153,1.269,7323.9,392.16,0.168930966306885,Activity,High,0.9997937662068687
ENVZ_ECOLI_Ghose_2023,fp32,60,1121,60,0.24,2.571,4662.8,250.0,0.17036194591804804,Activity,High,1.0
ENVZ_ECOLI_Ghose_2023,fp8_dyn,60,1121,60,0.598,0.669,1873.5,100.33,0.1733593985272023,Activity,High,0.9938932736759357
ENVZ_ECOLI_Ghose_2023,int4_wo,60,1121,60,0.32,0.537,3499.3,187.5,0.1690655166131864,Activity,High,0.9779781986138463
ENVZ_ECOLI_Ghose_2023,int8_dyn,60,1121,60,2.606,0.697,430.2,23.02,0.16450121690489794,Activity,High,0.9959084740742616
ENVZ_ECOLI_Ghose_2023,int8_wo,60,1121,60,0.223,0.668,5016.1,269.06,0.17045566900373468,Activity,High,0.9995236050081815
ENV_HV1B9_DuenasDecamp_2016,bf16,853,375,20,0.14,1.585,2682.5,142.86,0.009843795926367062,OrganismalFitness,Medium,0.9997342129193102
ENV_HV1B9_DuenasDecamp_2016,fp32,853,375,20,0.738,3.192,507.9,27.1,0.012175989428250218,OrganismalFitness,Medium,1.0
ENV_HV1B9_DuenasDecamp_2016,fp8_dyn,853,375,20,0.237,1.047,1580.8,84.39,0.016145613724063753,OrganismalFitness,Medium,0.9953693210784154
ENV_HV1B9_DuenasDecamp_2016,int4_wo,853,375,20,1.218,0.852,307.9,16.42,0.0010126269215199153,OrganismalFitness,Medium,0.9827896057698238
ENV_HV1B9_DuenasDecamp_2016,int8_dyn,853,375,20,1.057,1.014,354.9,18.92,0.011870760527245562,OrganismalFitness,Medium,0.996135391242787
ENV_HV1B9_DuenasDecamp_2016,int8_wo,853,375,20,0.18,0.984,2082.6,111.11,0.010125931106363187,OrganismalFitness,Medium,0.999648196129997
ENV_HV1BR_Haddox_2016,bf16,861,12863,677,4.48,1.59,2871.5,151.12,0.04503889239029926,OrganismalFitness,Medium,0.9998066665682321
ENV_HV1BR_Haddox_2016,fp32,861,12863,677,24.673,3.195,521.3,27.44,0.045780670752319876,OrganismalFitness,Medium,1.0
ENV_HV1BR_Haddox_2016,fp8_dyn,861,12863,677,6.568,1.05,1958.4,103.08,0.04486267792146065,OrganismalFitness,Medium,0.9933285299125169
ENV_HV1BR_Haddox_2016,int4_wo,861,12863,677,41.372,0.857,310.9,16.36,0.039410825814983605,OrganismalFitness,Medium,0.9715474012418039
ENV_HV1BR_Haddox_2016,int8_dyn,861,12863,677,30.565,1.015,420.8,22.15,0.045250724774771996,OrganismalFitness,Medium,0.9942792022475384
ENV_HV1BR_Haddox_2016,int8_wo,861,12863,677,5.803,0.989,2216.5,116.66,0.045567692972018604,OrganismalFitness,Medium,0.9995324439140467
EPHB2_HUMAN_Tsuboyama_2023_1F0M,bf16,66,1960,66,0.183,1.272,10729.4,360.66,0.8102405891573765,Stability,High,0.9999422378468676
EPHB2_HUMAN_Tsuboyama_2023_1F0M,fp32,66,1960,66,0.305,2.575,6425.6,216.39,0.8104960232041133,Stability,High,1.0
EPHB2_HUMAN_Tsuboyama_2023_1F0M,fp8_dyn,66,1960,66,0.689,0.673,2843.9,95.79,0.8108418743950366,Stability,High,0.9985907344385254
EPHB2_HUMAN_Tsuboyama_2023_1F0M,int4_wo,66,1960,66,0.403,0.54,4863.3,163.77,0.8009847673197439,Stability,High,0.9890579058176789
EPHB2_HUMAN_Tsuboyama_2023_1F0M,int8_dyn,66,1960,66,2.585,0.679,758.1,25.53,0.8082412667815884,Stability,High,0.9986124018614062
EPHB2_HUMAN_Tsuboyama_2023_1F0M,int8_wo,66,1960,66,0.258,0.671,7604.5,255.81,0.8100864093476549,Stability,High,0.9998600446992073
ESTA_BACSU_Nutschel_2020,bf16,212,2172,168,0.403,1.329,5383.2,416.87,0.29938148799186254,Stability,High,0.9998402499275847
ESTA_BACSU_Nutschel_2020,fp32,212,2172,168,1.707,2.69,1272.7,98.42,0.2995253904070948,Stability,High,1.0
ESTA_BACSU_Nutschel_2020,fp8_dyn,212,2172,168,1.588,0.742,1367.5,105.79,0.3052069216898368,Stability,High,0.9941174868976543
ESTA_BACSU_Nutschel_2020,int4_wo,212,2172,168,2.614,0.597,830.9,64.27,0.27445679736636225,Stability,High,0.9667905478887999
ESTA_BACSU_Nutschel_2020,int8_dyn,212,2172,168,6.861,0.758,316.6,24.49,0.3002943921743117,Stability,High,0.9967220951612825
ESTA_BACSU_Nutschel_2020,int8_wo,212,2172,168,0.594,0.729,3659.3,282.83,0.29929044099553204,Stability,High,0.9996738235931569
F7YBW8_MESOW_Aakre_2015,bf16,93,9192,4,0.331,1.264,27771.0,12.08,0.38659969416395934,OrganismalFitness,High,0.9994336224143077
F7YBW8_MESOW_Aakre_2015,fp32,93,9192,4,0.339,2.559,27125.6,11.8,0.3828565853018099,OrganismalFitness,High,1.0
F7YBW8_MESOW_Aakre_2015,fp8_dyn,93,9192,4,0.393,0.663,23374.0,10.18,0.3778876967330164,OrganismalFitness,High,0.9965430134564418
F7YBW8_MESOW_Aakre_2015,int4_wo,93,9192,4,0.351,0.531,26222.7,11.4,0.34852355712422234,OrganismalFitness,High,0.9872976346740068
F7YBW8_MESOW_Aakre_2015,int8_dyn,93,9192,4,0.65,0.692,14152.0,6.15,0.3807773525143459,OrganismalFitness,High,0.9971982946336629
F7YBW8_MESOW_Aakre_2015,int8_wo,93,9192,4,0.348,0.665,26392.2,11.49,0.3708431461727497,OrganismalFitness,High,0.9994065689384288
F7YBW8_MESOW_Ding_2023,bf16,93,7922,10,0.446,1.282,17764.3,22.42,0.4457523097754161,OrganismalFitness,High,0.9999493832475059
F7YBW8_MESOW_Ding_2023,fp32,93,7922,10,0.463,2.595,17098.5,21.6,0.4460971135205325,OrganismalFitness,High,1.0
F7YBW8_MESOW_Ding_2023,fp8_dyn,93,7922,10,0.561,0.686,14131.0,17.83,0.4393707924959233,OrganismalFitness,High,0.9985159165664009
F7YBW8_MESOW_Ding_2023,int4_wo,93,7922,10,0.488,0.55,16238.9,20.49,0.49519337680390296,OrganismalFitness,High,0.9882910455551034
F7YBW8_MESOW_Ding_2023,int8_dyn,93,7922,10,1.055,0.71,7508.5,9.48,0.4182229461338605,OrganismalFitness,High,0.9979652574567401
F7YBW8_MESOW_Ding_2023,int8_wo,93,7922,10,0.46,0.682,17209.7,21.74,0.4468563580175162,OrganismalFitness,High,0.9999267491049643
FECA_ECOLI_Tsuboyama_2023_2D1U,bf16,72,1886,72,0.181,1.274,10431.6,397.79,0.5226789926830379,Stability,High,0.9998388807369549
FECA_ECOLI_Tsuboyama_2023_2D1U,fp32,72,1886,72,0.32,2.58,5892.9,225.0,0.5236813053517327,Stability,High,1.0
FECA_ECOLI_Tsuboyama_2023_2D1U,fp8_dyn,72,1886,72,0.683,0.676,2760.2,105.42,0.5199606647368192,Stability,High,0.995804976700892
FECA_ECOLI_Tsuboyama_2023_2D1U,int4_wo,72,1886,72,0.448,0.544,4213.8,160.71,0.5147557082828321,Stability,High,0.9875112929745214
FECA_ECOLI_Tsuboyama_2023_2D1U,int8_dyn,72,1886,72,2.948,0.702,639.7,24.42,0.5223579920584835,Stability,High,0.9975929304198559
FECA_ECOLI_Tsuboyama_2023_2D1U,int8_wo,72,1886,72,0.263,0.673,7182.9,273.76,0.5215549316424378,Stability,High,0.9997601789807797
FKBP3_HUMAN_Tsuboyama_2023_2KFV,bf16,69,1237,69,0.169,1.273,7326.1,408.28,0.19157361329702433,Stability,Medium,0.9981886997000637
FKBP3_HUMAN_Tsuboyama_2023_2KFV,fp32,69,1237,69,0.297,2.58,4166.5,232.32,0.18782536015605636,Stability,Medium,1.0
FKBP3_HUMAN_Tsuboyama_2023_2KFV,fp8_dyn,69,1237,69,0.672,0.675,1840.5,102.68,0.21826401308455762,Stability,Medium,0.9790535922649556
FKBP3_HUMAN_Tsuboyama_2023_2KFV,int4_wo,69,1237,69,0.406,0.542,3050.2,169.95,0.18195733141119175,Stability,Medium,0.9521231979453986
FKBP3_HUMAN_Tsuboyama_2023_2KFV,int8_dyn,69,1237,69,2.94,0.701,420.8,23.47,0.16562269814276553,Stability,Medium,0.8894498152042993
FKBP3_HUMAN_Tsuboyama_2023_2KFV,int8_wo,69,1237,69,0.245,0.672,5057.7,281.63,0.1938060017008026,Stability,Medium,0.9967755756922597
GAL4_YEAST_Kitzman_2015,bf16,881,1195,64,0.435,1.597,2746.6,147.13,0.6670498113316106,OrganismalFitness,Medium,0.9998673485993478
GAL4_YEAST_Kitzman_2015,fp32,881,1195,64,2.346,3.21,509.5,27.28,0.6676185486042442,OrganismalFitness,Medium,1.0
GAL4_YEAST_Kitzman_2015,fp8_dyn,881,1195,64,0.636,1.06,1880.2,100.63,0.6606442585070891,OrganismalFitness,Medium,0.9938888306290079
GAL4_YEAST_Kitzman_2015,int4_wo,881,1195,64,4.003,0.865,298.5,15.99,0.6540884338899724,OrganismalFitness,Medium,0.9646498519418735
GAL4_YEAST_Kitzman_2015,int8_dyn,881,1195,64,2.889,1.023,413.7,22.15,0.6692722770897309,OrganismalFitness,Medium,0.9974647983905721
GAL4_YEAST_Kitzman_2015,int8_wo,881,1195,64,0.562,0.997,2125.9,113.88,0.6692709833676415,OrganismalFitness,Medium,0.999671797837827
GCN4_YEAST_Staller_2018,bf16,281,2638,44,0.534,1.358,4935.9,82.4,0.28134878945808467,Binding,Low,0.9999319680767619
GCN4_YEAST_Staller_2018,fp32,281,2638,44,0.94,2.745,2805.8,46.81,0.2810762924251389,Binding,Low,1.0
GCN4_YEAST_Staller_2018,fp8_dyn,281,2638,44,0.868,0.776,3037.7,50.69,0.2768151048078023,Binding,Low,0.9983534035451507
GCN4_YEAST_Staller_2018,int4_wo,281,2638,44,1.306,0.624,2020.1,33.69,0.27826729720124077,Binding,Low,0.9929261273689431
GCN4_YEAST_Staller_2018,int8_dyn,281,2638,44,2.383,0.787,1106.9,18.46,0.26842399677037165,Binding,Low,0.9977710931033763
GCN4_YEAST_Staller_2018,int8_wo,281,2638,44,0.582,0.758,4533.6,75.6,0.2804155143797338,Binding,Low,0.9998958249992079
GDIA_HUMAN_Silverstein_2021,bf16,447,1154,445,1.534,1.427,752.3,290.09,0.3971672527197788,OrganismalFitness,Low,0.9995330999958312
GDIA_HUMAN_Silverstein_2021,fp32,447,1154,445,8.165,2.873,141.3,54.5,0.39706221912541156,OrganismalFitness,Low,1.0
GDIA_HUMAN_Silverstein_2021,fp8_dyn,447,1154,445,4.113,0.855,280.6,108.19,0.4066189337826511,OrganismalFitness,Low,0.9843620123639361
GDIA_HUMAN_Silverstein_2021,int4_wo,447,1154,445,14.112,0.694,81.8,31.53,0.41338751459548545,OrganismalFitness,Low,0.9386463982275227
