assay,config,seq_len,n_variants,n_positions,seconds,peak_mem_gb,variants_per_s,positions_per_s,rho_expt,category,msa_depth,rho_fp32
DNJA1_HUMAN_Tsuboyama_2023_2LO1,int4_wo,65,2264,65,1.099,1.689,2060.9,59.14,0.7683951744770757,Stability,High,0.9938796920758314
DNJA1_HUMAN_Tsuboyama_2023_2LO1,int8_dyn,65,2264,65,3.295,2.859,687.0,19.73,0.7560947731024075,Stability,High,0.9971306559713948
DNJA1_HUMAN_Tsuboyama_2023_2LO1,int8_dyn_asym,65,2264,65,1.081,2.82,2094.8,60.13,0.7545625353321166,Stability,High,0.9993034223594255
DNJA1_HUMAN_Tsuboyama_2023_2LO1,int8_dyn_sq,65,2264,65,3.42,2.878,662.1,19.01,0.7617664847457674,Stability,High,0.9992572842356648
DNJA1_HUMAN_Tsuboyama_2023_2LO1,int8_wo,65,2264,65,0.288,2.764,7872.0,225.69,0.7539028390460989,Stability,High,0.9999213839084582
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,bf16,66,2915,66,0.221,5.372,13202.9,298.64,0.508808473385121,Stability,High,0.9998891281415772
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,fp32,66,2915,66,0.866,10.857,3366.6,76.21,0.5079106673780882,Stability,High,1.0
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,fp8_dyn,66,2915,66,0.779,2.75,3742.0,84.72,0.5128703345887653,Stability,High,0.9987227887616181
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,int4_wo,66,2915,66,1.14,1.69,2557.7,57.89,0.49290692803230396,Stability,High,0.9930193983955442
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,int8_dyn,66,2915,66,2.938,2.822,992.2,22.46,0.4975282770191006,Stability,High,0.992414483587042
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,int8_dyn_asym,66,2915,66,1.108,2.82,2631.2,59.57,0.5090587558154903,Stability,High,0.9992707498463853
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,int8_dyn_sq,66,2915,66,2.946,2.832,989.3,22.4,0.5131331067277368,Stability,High,0.9980457440528874
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,int8_wo,66,2915,66,0.302,2.764,9666.2,218.54,0.5091816215488292,Stability,High,0.9997590366855544
DYR_ECOLI_Nguyen_2023,bf16,159,2916,158,0.545,5.448,5348.2,289.91,0.5288267862499333,OrganismalFitness,High,0.9999220576425987
DYR_ECOLI_Nguyen_2023,fp32,159,2916,158,3.935,10.998,741.0,40.15,0.5287939094988087,OrganismalFitness,High,1.0
DYR_ECOLI_Nguyen_2023,fp8_dyn,159,2916,158,1.658,2.837,1758.7,95.3,0.5250703576747703,OrganismalFitness,High,0.9980896365181796
DYR_ECOLI_Nguyen_2023,int4_wo,159,2916,158,5.999,1.766,486.1,26.34,0.5279245151381481,OrganismalFitness,High,0.9917028877088974
DYR_ECOLI_Nguyen_2023,int8_dyn,159,2916,158,7.306,2.933,399.1,21.63,0.5223221974230357,OrganismalFitness,High,0.9971021065465799
DYR_ECOLI_Nguyen_2023,int8_dyn_asym,159,2916,158,2.378,2.934,1226.1,66.44,0.5268051734391084,OrganismalFitness,High,0.9993002082113329
DYR_ECOLI_Nguyen_2023,int8_dyn_sq,159,2916,158,7.251,2.966,402.2,21.79,0.5283018472140506,OrganismalFitness,High,0.999062417044032
DYR_ECOLI_Nguyen_2023,int8_wo,159,2916,158,0.824,2.819,3539.8,191.75,0.5286610550043462,OrganismalFitness,High,0.9998634356304044
DYR_ECOLI_Thompson_2019,bf16,159,2363,157,0.537,5.448,4400.5,292.36,0.5060520776778691,OrganismalFitness,Medium,0.999904021839328
DYR_ECOLI_Thompson_2019,fp32,159,2363,157,3.882,10.998,608.6,40.44,0.5064979123002099,OrganismalFitness,Medium,1.0
DYR_ECOLI_Thompson_2019,fp8_dyn,159,2363,157,1.636,2.837,1444.1,95.97,0.5041257947939173,OrganismalFitness,Medium,0.9977115906643841
DYR_ECOLI_Thompson_2019,int4_wo,159,2363,157,5.957,1.766,396.7,26.36,0.49275040781536783,OrganismalFitness,Medium,0.9898318937161765
DYR_ECOLI_Thompson_2019,int8_dyn,159,2363,157,7.302,2.933,323.6,21.5,0.5029471442801511,OrganismalFitness,Medium,0.9965704536355802
DYR_ECOLI_Thompson_2019,int8_dyn_asym,159,2363,157,2.374,2.934,995.2,66.13,0.5062360401631189,OrganismalFitness,Medium,0.9991644234467143
DYR_ECOLI_Thompson_2019,int8_dyn_sq,159,2363,157,7.239,2.966,326.4,21.69,0.5077005446137681,OrganismalFitness,Medium,0.9988604987708686
DYR_ECOLI_Thompson_2019,int8_wo,159,2363,157,0.815,2.819,2897.6,192.64,0.5057566227805304,OrganismalFitness,Medium,0.9998369697306089
ENVZ_ECOLI_Ghose_2023,bf16,60,1121,60,0.167,5.369,6727.4,359.28,0.15242965552285828,Activity,High,0.9997230197092347
ENVZ_ECOLI_Ghose_2023,fp32,60,1121,60,0.724,10.848,1549.2,82.87,0.15301643673468457,Activity,High,1.0
ENVZ_ECOLI_Ghose_2023,fp8_dyn,60,1121,60,0.666,2.744,1682.0,90.09,0.1489227644242763,Activity,High,0.9919329183484914
ENVZ_ECOLI_Ghose_2023,int4_wo,60,1121,60,0.926,1.687,1211.1,64.79,0.1654021162566943,Activity,High,0.977998242472485
ENVZ_ECOLI_Ghose_2023,int8_dyn,60,1121,60,2.918,2.855,384.2,20.56,0.15232675103898322,Activity,High,0.9836869489936849
ENVZ_ECOLI_Ghose_2023,int8_dyn_asym,60,1121,60,0.947,2.817,1183.3,63.36,0.16126350915945994,Activity,High,0.9952994274033322
ENVZ_ECOLI_Ghose_2023,int8_dyn_sq,60,1121,60,2.885,2.874,388.6,20.8,0.15043256937577276,Activity,High,0.9945827414620468
ENVZ_ECOLI_Ghose_2023,int8_wo,60,1121,60,0.241,2.762,4651.4,248.96,0.15440250578862122,Activity,High,0.9993729992709589
ENV_HV1B9_DuenasDecamp_2016,bf16,853,375,20,0.336,5.99,1116.6,59.52,0.047228950269929286,OrganismalFitness,Medium,0.9996107062331887
ENV_HV1B9_DuenasDecamp_2016,fp32,853,375,20,2.526,12.072,148.5,7.92,0.04798439445793469,OrganismalFitness,Medium,1.0
ENV_HV1B9_DuenasDecamp_2016,fp8_dyn,853,375,20,0.418,3.486,896.2,47.85,0.03498920357065889,OrganismalFitness,Medium,0.9939111885395056
ENV_HV1B9_DuenasDecamp_2016,int4_wo,853,375,20,4.006,2.307,93.6,4.99,0.05629869668648711,OrganismalFitness,Medium,0.9728800557700652
ENV_HV1B9_DuenasDecamp_2016,int8_dyn,853,375,20,1.555,3.478,241.2,12.86,0.005369408389958329,OrganismalFitness,Medium,0.9761656209462749
ENV_HV1B9_DuenasDecamp_2016,int8_dyn_asym,853,375,20,0.98,4.006,382.8,20.41,0.0423790790757976,OrganismalFitness,Medium,0.9960658733262489
ENV_HV1B9_DuenasDecamp_2016,int8_dyn_sq,853,375,20,1.567,3.616,239.3,12.76,0.04832566721522448,OrganismalFitness,Medium,0.9930003341685725
ENV_HV1B9_DuenasDecamp_2016,int8_wo,853,375,20,0.426,3.361,879.6,46.95,0.04536633353913397,OrganismalFitness,Medium,0.9993798493538995
ENV_HV1BR_Haddox_2016,bf16,861,12863,677,11.256,5.994,1142.7,60.15,0.06974728471457903,OrganismalFitness,Medium,0.9996765070569518
ENV_HV1BR_Haddox_2016,fp32,861,12863,677,83.228,12.085,154.6,8.13,0.06927172305050414,OrganismalFitness,Medium,1.0
ENV_HV1BR_Haddox_2016,fp8_dyn,861,12863,677,13.817,3.492,931.0,49.0,0.067907095284644,OrganismalFitness,Medium,0.9929309729935804
ENV_HV1BR_Haddox_2016,int4_wo,861,12863,677,136.613,2.311,94.2,4.96,0.06907768672745775,OrganismalFitness,Medium,0.9728856143728323
ENV_HV1BR_Haddox_2016,int8_dyn,861,12863,677,48.06,3.484,267.6,14.09,0.07135589722607004,OrganismalFitness,Medium,0.9645672868295656
ENV_HV1BR_Haddox_2016,int8_dyn_asym,861,12863,677,32.555,4.019,395.1,20.8,0.06741561756805152,OrganismalFitness,Medium,0.9960883463435766
ENV_HV1BR_Haddox_2016,int8_dyn_sq,861,12863,677,48.718,3.623,264.0,13.9,0.07009176243146367,OrganismalFitness,Medium,0.9938608171367201
ENV_HV1BR_Haddox_2016,int8_wo,861,12863,677,14.094,3.365,912.7,48.03,0.06997155942976246,OrganismalFitness,Medium,0.999393165757919
EPHB2_HUMAN_Tsuboyama_2023_1F0M,bf16,66,1960,66,0.198,5.372,9878.7,333.33,0.7694473181997527,Stability,High,0.9999506339857563
EPHB2_HUMAN_Tsuboyama_2023_1F0M,fp32,66,1960,66,0.847,10.857,2313.8,77.92,0.7691586679256817,Stability,High,1.0
EPHB2_HUMAN_Tsuboyama_2023_1F0M,fp8_dyn,66,1960,66,0.754,2.75,2600.9,87.53,0.7705055227447875,Stability,High,0.9982402839438413
EPHB2_HUMAN_Tsuboyama_2023_1F0M,int4_wo,66,1960,66,1.121,1.69,1748.4,58.88,0.7933553284383031,Stability,High,0.9927309503970736
EPHB2_HUMAN_Tsuboyama_2023_1F0M,int8_dyn,66,1960,66,2.904,2.822,675.0,22.73,0.7742558071047444,Stability,High,0.9978376027729787
EPHB2_HUMAN_Tsuboyama_2023_1F0M,int8_dyn_asym,66,1960,66,1.081,2.82,1813.3,61.05,0.7727975716241849,Stability,High,0.9994401568641099
EPHB2_HUMAN_Tsuboyama_2023_1F0M,int8_dyn_sq,66,1960,66,3.02,2.832,649.1,21.85,0.769327767839191,Stability,High,0.9992254232030564
EPHB2_HUMAN_Tsuboyama_2023_1F0M,int8_wo,66,1960,66,0.281,2.764,6978.7,234.88,0.77093287428577,Stability,High,0.9998737794105628
ESTA_BACSU_Nutschel_2020,bf16,212,2172,168,0.74,5.489,2933.2,227.03,0.28149592091988873,Stability,High,0.9998465250947316
ESTA_BACSU_Nutschel_2020,fp32,212,2172,168,5.847,11.079,371.5,28.73,0.280628834477951,Stability,High,1.0
ESTA_BACSU_Nutschel_2020,fp8_dyn,212,2172,168,1.728,2.885,1256.9,97.22,0.28413132668118146,Stability,High,0.9951709995431955
ESTA_BACSU_Nutschel_2020,int4_wo,212,2172,168,8.428,1.806,257.7,19.93,0.2798703184796664,Stability,High,0.9842723462677476
ESTA_BACSU_Nutschel_2020,int8_dyn,212,2172,168,7.874,2.974,275.9,21.34,0.2738278634256473,Stability,High,0.9911296659081722
ESTA_BACSU_Nutschel_2020,int8_dyn_asym,212,2172,168,2.557,3.016,849.5,65.7,0.28267700537311,Stability,High,0.9980685621330772
ESTA_BACSU_Nutschel_2020,int8_dyn_sq,212,2172,168,7.806,3.016,278.2,21.52,0.28136757174423105,Stability,High,0.99702574543409
ESTA_BACSU_Nutschel_2020,int8_wo,212,2172,168,1.076,2.859,2019.1,156.13,0.2811011392364696,Stability,High,0.9996537502555504
F7YBW8_MESOW_Aakre_2015,bf16,93,9192,4,0.334,5.357,27480.2,11.98,0.36616157406604327,OrganismalFitness,High,0.9999208283554594
F7YBW8_MESOW_Aakre_2015,fp32,93,9192,4,0.382,10.823,24058.8,10.47,0.3659990907104244,OrganismalFitness,High,1.0
F7YBW8_MESOW_Aakre_2015,fp8_dyn,93,9192,4,0.399,2.73,23014.3,10.03,0.33159388186719624,OrganismalFitness,High,0.9925310717656924
F7YBW8_MESOW_Aakre_2015,int4_wo,93,9192,4,0.405,1.678,22686.3,9.88,0.33795858263974965,OrganismalFitness,High,0.9928461573696774
F7YBW8_MESOW_Aakre_2015,int8_dyn,93,9192,4,0.684,2.844,13441.3,5.85,0.35308273999905976,OrganismalFitness,High,0.9921857434249152
F7YBW8_MESOW_Aakre_2015,int8_dyn_asym,93,9192,4,0.436,2.809,21084.7,9.17,0.3642026595758689,OrganismalFitness,High,0.9991716403847476
F7YBW8_MESOW_Aakre_2015,int8_dyn_sq,93,9192,4,0.674,2.861,13633.5,5.93,0.3915423239062013,OrganismalFitness,High,0.9937988852019121
F7YBW8_MESOW_Aakre_2015,int8_wo,93,9192,4,0.345,2.757,26640.7,11.59,0.3592444822745303,OrganismalFitness,High,0.9997745361791837
F7YBW8_MESOW_Ding_2023,bf16,93,7922,10,0.447,5.393,17708.3,22.37,0.45778051280947846,OrganismalFitness,High,0.999956630399071
F7YBW8_MESOW_Ding_2023,fp32,93,7922,10,0.561,10.897,14124.5,17.83,0.4560713145528372,OrganismalFitness,High,1.0
F7YBW8_MESOW_Ding_2023,fp8_dyn,93,7922,10,0.572,2.774,13842.0,17.48,0.4560940602678423,OrganismalFitness,High,0.9991593063120005
F7YBW8_MESOW_Ding_2023,int4_wo,93,7922,10,0.635,1.711,12467.0,15.75,0.49374767370609474,OrganismalFitness,High,0.9933277152608138
F7YBW8_MESOW_Ding_2023,int8_dyn,93,7922,10,1.133,2.882,6993.0,8.83,0.44518874744854364,OrganismalFitness,High,0.9972136291735069
F7YBW8_MESOW_Ding_2023,int8_dyn_asym,93,7922,10,0.638,2.834,12414.2,15.67,0.44215285515751584,OrganismalFitness,High,0.9991642321172701
F7YBW8_MESOW_Ding_2023,int8_dyn_sq,93,7922,10,1.121,2.905,7064.0,8.92,0.45615525803401613,OrganismalFitness,High,0.9994797165975187
F7YBW8_MESOW_Ding_2023,int8_wo,93,7922,10,0.465,2.773,17030.9,21.51,0.45674813103338857,OrganismalFitness,High,0.9999320984773228
FECA_ECOLI_Tsuboyama_2023_2D1U,bf16,72,1886,72,0.196,5.378,9603.7,367.35,0.4799681391454267,Stability,High,0.9998727338137837
FECA_ECOLI_Tsuboyama_2023_2D1U,fp32,72,1886,72,0.95,10.867,1985.7,75.79,0.4803071307567983,Stability,High,1.0
FECA_ECOLI_Tsuboyama_2023_2D1U,fp8_dyn,72,1886,72,0.753,2.756,2506.0,95.62,0.4757142666644595,Stability,High,0.9964349561887538
FECA_ECOLI_Tsuboyama_2023_2D1U,int4_wo,72,1886,72,1.308,1.697,1441.8,55.05,0.4780473386847824,Stability,High,0.9862505361130226
FECA_ECOLI_Tsuboyama_2023_2D1U,int8_dyn,72,1886,72,3.292,2.865,573.0,21.87,0.48198770822278436,Stability,High,0.9939068687039551
FECA_ECOLI_Tsuboyama_2023_2D1U,int8_dyn_asym,72,1886,72,1.079,2.823,1748.1,66.73,0.48046443099719105,Stability,High,0.9986794162746516
FECA_ECOLI_Tsuboyama_2023_2D1U,int8_dyn_sq,72,1886,72,3.235,2.884,583.1,22.26,0.4732302209744847,Stability,High,0.9979715504398209
FECA_ECOLI_Tsuboyama_2023_2D1U,int8_wo,72,1886,72,0.28,2.766,6740.7,257.14,0.4779747399877569,Stability,High,0.9997426462621789
FKBP3_HUMAN_Tsuboyama_2023_2KFV,bf16,69,1237,69,0.183,5.377,6776.6,377.05,0.26887476285348627,Stability,Medium,0.9993616736315553
FKBP3_HUMAN_Tsuboyama_2023_2KFV,fp32,69,1237,69,0.855,10.859,1447.4,80.7,0.2647579785852322,Stability,Medium,1.0
FKBP3_HUMAN_Tsuboyama_2023_2KFV,fp8_dyn,69,1237,69,0.738,2.752,1675.3,93.5,0.26803517401815274,Stability,Medium,0.9891178165299407
FKBP3_HUMAN_Tsuboyama_2023_2KFV,int4_wo,69,1237,69,1.198,1.697,1032.1,57.6,0.23798792480818765,Stability,Medium,0.9430869077743084
FKBP3_HUMAN_Tsuboyama_2023_2KFV,int8_dyn,69,1237,69,3.273,2.862,377.9,21.08,0.13799799443726737,Stability,Medium,0.6130228665087305
FKBP3_HUMAN_Tsuboyama_2023_2KFV,int8_dyn_asym,69,1237,69,1.064,2.822,1162.4,64.85,0.24833953008388976,Stability,Medium,0.9817670063490255
FKBP3_HUMAN_Tsuboyama_2023_2KFV,int8_dyn_sq,69,1237,69,3.237,2.881,382.1,21.32,0.2550010620678679,Stability,Medium,0.9929599039720555
FKBP3_HUMAN_Tsuboyama_2023_2KFV,int8_wo,69,1237,69,0.266,2.765,4642.1,259.4,0.26729744864361293,Stability,Medium,0.9988178444638098
GAL4_YEAST_Kitzman_2015,bf16,881,1195,64,1.098,6.009,1088.2,58.29,0.6687503076718408,OrganismalFitness,Medium,0.9998292334643022
GAL4_YEAST_Kitzman_2015,fp32,881,1195,64,7.905,12.113,151.2,8.1,0.6697618361539208,OrganismalFitness,Medium,1.0
GAL4_YEAST_Kitzman_2015,fp8_dyn,881,1195,64,1.345,3.509,888.5,47.58,0.668848804160383,OrganismalFitness,Medium,0.9949351955550401
GAL4_YEAST_Kitzman_2015,int4_wo,881,1195,64,13.215,2.326,90.4,4.84,0.657546274875558,OrganismalFitness,Medium,0.9837181814205813
GAL4_YEAST_Kitzman_2015,int8_dyn,881,1195,64,4.558,3.496,262.2,14.04,0.6713299315064584,OrganismalFitness,Medium,0.9936121465537432
GAL4_YEAST_Kitzman_2015,int8_dyn_asym,881,1195,64,3.148,4.048,379.6,20.33,0.6686799290742789,OrganismalFitness,Medium,0.9986338308290342
GAL4_YEAST_Kitzman_2015,int8_dyn_sq,881,1195,64,4.629,3.639,258.2,13.83,0.668276326052202,OrganismalFitness,Medium,0.9967044257257323
GAL4_YEAST_Kitzman_2015,int8_wo,881,1195,64,1.385,3.38,862.7,46.21,0.6691950139711701,OrganismalFitness,Medium,0.9996911498449252
GCN4_YEAST_Staller_2018,bf16,281,2638,44,0.648,5.543,4071.6,67.9,0.26114020780097574,Binding,Low,0.9999526362285384
GCN4_YEAST_Staller_2018,fp32,281,2638,44,2.302,11.186,1146.2,19.11,0.26110940298773283,Binding,Low,1.0
GCN4_YEAST_Staller_2018,fp8_dyn,281,2638,44,0.912,2.951,2892.0,48.25,0.2578541811942842,Binding,Low,0.9985667112906996
GCN4_YEAST_Staller_2018,int4_wo,281,2638,44,3.325,1.86,793.5,13.23,0.2623324354877805,Binding,Low,0.9970591826149622
GCN4_YEAST_Staller_2018,int8_dyn,281,2638,44,2.694,3.031,979.2,16.33,0.2745456947219585,Binding,Low,0.9933909062670043
GCN4_YEAST_Staller_2018,int8_dyn_asym,281,2638,44,1.28,3.124,2061.7,34.38,0.2601169238981568,Binding,Low,0.9995450944367231
GCN4_YEAST_Staller_2018,int8_dyn_sq,281,2638,44,2.672,3.081,987.1,16.47,0.2579693337825437,Binding,Low,0.9977469900951379
GCN4_YEAST_Staller_2018,int8_wo,281,2638,44,0.754,2.914,3500.2,58.36,0.26249085790053095,Binding,Low,0.9999312894065069
GDIA_HUMAN_Silverstein_2021,bf16,447,1154,445,3.665,5.671,314.9,121.42,0.35708600127205853,OrganismalFitness,Low,0.999480740455704
GDIA_HUMAN_Silverstein_2021,fp32,447,1154,445,30.399,11.446,38.0,14.64,0.3562004567099508,OrganismalFitness,Low,1.0
GDIA_HUMAN_Silverstein_2021,fp8_dyn,447,1154,445,4.848,3.105,238.0,91.79,0.3556305169148851,OrganismalFitness,Low,0.9901728566745603
GDIA_HUMAN_Silverstein_2021,int4_wo,447,1154,445,46.528,1.988,24.8,9.56,0.37269518837731624,OrganismalFitness,Low,0.9567385341475391
GDIA_HUMAN_Silverstein_2021,int8_dyn,447,1154,445,23.279,3.161,49.6,19.12,0.3684619090444637,OrganismalFitness,Low,0.9794446005378576
GDIA_HUMAN_Silverstein_2021,int8_dyn_asym,447,1154,445,11.913,3.379,96.9,37.35,0.3603707873844598,OrganismalFitness,Low,0.9955840496440498
GDIA_HUMAN_Silverstein_2021,int8_dyn_sq,447,1154,445,23.355,3.238,49.4,19.05,0.3527998798388121,OrganismalFitness,Low,0.989384339552209
GDIA_HUMAN_Silverstein_2021,int8_wo,447,1154,445,5.101,3.042,226.3,87.24,0.3558767913454108,OrganismalFitness,Low,0.999130912398266
GFP_AEQVI_Sarkisyan_2016,bf16,238,51714,233,3.14,5.509,16470.7,74.2,0.1498493277500504,Activity,Low,0.9984848550532396
GFP_AEQVI_Sarkisyan_2016,fp32,238,51714,233,10.819,11.123,4779.8,21.54,0.14858975519894882,Activity,Low,1.0
GFP_AEQVI_Sarkisyan_2016,fp8_dyn,238,51714,233,4.472,2.912,11564.4,52.1,0.15056358526080527,Activity,Low,0.9881622956561091
GFP_AEQVI_Sarkisyan_2016,int4_wo,238,51714,233,15.09,1.826,3427.0,15.44,0.13961907032883494,Activity,Low,0.9748895522788298
GFP_AEQVI_Sarkisyan_2016,int8_dyn,238,51714,233,13.244,2.873,3904.8,17.59,0.12468162159596552,Activity,Low,0.8919831717885602
GFP_AEQVI_Sarkisyan_2016,int8_dyn_asym,238,51714,233,5.907,3.055,8754.8,39.44,0.14524552259613094,Activity,Low,0.984860054121775
GFP_AEQVI_Sarkisyan_2016,int8_dyn_sq,238,51714,233,13.157,2.882,3930.6,17.71,0.15545824432657654,Activity,Low,0.9919676716344535
GFP_AEQVI_Sarkisyan_2016,int8_wo,238,51714,233,3.597,2.879,14378.4,64.78,0.15014504921450472,Activity,Low,0.998318494469512
GLPA_HUMAN_Elazar_2016,bf16,150,245,15,0.054,5.439,4561.2,277.78,0.3790623697763657,Expression,Low,0.9996766567660708
GLPA_HUMAN_Elazar_2016,fp32,150,245,15,0.372,10.986,658.9,40.32,0.380361324857812,Expression,Low,1.0
GLPA_HUMAN_Elazar_2016,fp8_dyn,150,245,15,0.17,2.828,1441.7,88.24,0.3798200588911066,Expression,Low,0.9950380839357361
GLPA_HUMAN_Elazar_2016,int4_wo,150,245,15,0.54,1.756,453.5,27.78,0.3406681889258026,Expression,Low,0.9863631458448411
GLPA_HUMAN_Elazar_2016,int8_dyn,150,245,15,0.713,2.911,343.8,21.04,0.3906465126548887,Expression,Low,0.9829917491843573
GLPA_HUMAN_Elazar_2016,int8_dyn_asym,150,245,15,0.243,2.921,1006.8,61.73,0.38232229897394804,Expression,Low,0.9975105708654582
GLPA_HUMAN_Elazar_2016,int8_dyn_sq,150,245,15,0.703,2.94,348.7,21.34,0.38063759745967635,Expression,Low,0.9933905665528001
GLPA_HUMAN_Elazar_2016,int8_wo,150,245,15,0.08,2.81,3059.8,187.5,0.38174442985693446,Expression,Low,0.9993345483780292
GRB2_HUMAN_Faure_2021,bf16,217,63366,56,1.547,5.491,40951.8,36.2,0.5345910494809756,OrganismalFitness,Medium,0.999852153172667
GRB2_HUMAN_Faure_2021,fp32,217,63366,56,3.245,11.091,19525.4,17.26,0.534520934994048,OrganismalFitness,Medium,1.0
GRB2_HUMAN_Faure_2021,fp8_dyn,217,63366,56,1.847,2.891,34307.2,30.32,0.5450136905044306,OrganismalFitness,Medium,0.9963840600349332
GRB2_HUMAN_Faure_2021,int4_wo,217,63366,56,4.156,1.81,15248.6,13.47,0.546895030100359,OrganismalFitness,Medium,0.9879673867117228
GRB2_HUMAN_Faure_2021,int8_dyn,217,63366,56,3.919,2.981,16169.7,14.29,0.5543302491566667,OrganismalFitness,Medium,0.9922745321887284
GRB2_HUMAN_Faure_2021,int8_dyn_asym,217,63366,56,2.138,3.023,29641.6,26.19,0.5424207947539663,OrganismalFitness,Medium,0.9983688140179396
GRB2_HUMAN_Faure_2021,int8_dyn_sq,217,63366,56,3.87,3.022,16375.5,14.47,0.533822165191943,OrganismalFitness,Medium,0.9981073300117069
GRB2_HUMAN_Faure_2021,int8_wo,217,63366,56,1.64,2.863,38629.9,34.15,0.5313722248484849,OrganismalFitness,Medium,0.9997040272433169
HCP_LAMBD_Tsuboyama_2023_2L6Q,bf16,55,1040,55,0.144,5.364,7240.5,381.94,0.5875351960486458,Stability,Medium,0.9998376760989686
HCP_LAMBD_Tsuboyama_2023_2L6Q,fp32,55,1040,55,0.648,10.837,1605.3,84.88,0.5878949307745008,Stability,Medium,1.0
HCP_LAMBD_Tsuboyama_2023_2L6Q,fp8_dyn,55,1040,55,0.582,2.738,1785.5,94.5,0.5953042265894084,Stability,Medium,0.9960031016608858
HCP_LAMBD_Tsuboyama_2023_2L6Q,int4_wo,55,1040,55,0.782,1.683,1329.7,70.33,0.6079701589001042,Stability,Medium,0.9700623093761286
HCP_LAMBD_Tsuboyama_2023_2L6Q,int8_dyn,55,1040,55,2.549,2.851,408.0,21.58,0.6186384462034755,Stability,Medium,0.9885640935922567
HCP_LAMBD_Tsuboyama_2023_2L6Q,int8_dyn_asym,55,1040,55,0.826,2.815,1259.0,66.59,0.5862793305419837,Stability,Medium,0.9983980034589002
HCP_LAMBD_Tsuboyama_2023_2L6Q,int8_dyn_sq,55,1040,55,2.516,2.869,413.3,21.86,0.5885776658628974,Stability,Medium,0.9980636343489727
HCP_LAMBD_Tsuboyama_2023_2L6Q,int8_wo,55,1040,55,0.206,2.76,5039.0,266.99,0.584141359411453,Stability,Medium,0.9995989507697783
HECD1_HUMAN_Tsuboyama_2023_3DKM,bf16,72,5586,72,0.267,5.378,20926.5,269.66,0.339745090401404,Stability,Medium,0.9998644133599173
HECD1_HUMAN_Tsuboyama_2023_3DKM,fp32,72,5586,72,1.021,10.867,5469.1,70.52,0.34018478586504675,Stability,Medium,1.0
HECD1_HUMAN_Tsuboyama_2023_3DKM,fp8_dyn,72,5586,72,0.826,2.756,6765.1,87.17,0.32812966675933,Stability,Medium,0.9967745433950534
HECD1_HUMAN_Tsuboyama_2023_3DKM,int4_wo,72,5586,72,1.38,1.697,4049.0,52.17,0.3775056353782476,Stability,Medium,0.9849989062122126
HECD1_HUMAN_Tsuboyama_2023_3DKM,int8_dyn,72,5586,72,3.367,2.865,1658.8,21.38,0.32201571539474677,Stability,Medium,0.9878301066659065
HECD1_HUMAN_Tsuboyama_2023_3DKM,int8_dyn_asym,72,5586,72,1.151,2.823,4851.9,62.55,0.34425386726686785,Stability,Medium,0.9986046819476521
HECD1_HUMAN_Tsuboyama_2023_3DKM,int8_dyn_sq,72,5586,72,3.304,2.884,1690.8,21.79,0.3358417627092641,Stability,Medium,0.9988158826539117
HECD1_HUMAN_Tsuboyama_2023_3DKM,int8_wo,72,5586,72,0.353,2.766,15842.5,203.97,0.33574956115263915,Stability,Medium,0.9997167504819915
HEM3_HUMAN_Loggerenberg_2023,bf16,361,5689,342,2.279,5.603,2496.2,150.07,0.41799164580714365,Activity,Medium,0.9998572797735635
HEM3_HUMAN_Loggerenberg_2023,fp32,361,5689,342,16.66,11.312,341.5,20.53,0.4180256915170506,Activity,Medium,1.0
HEM3_HUMAN_Loggerenberg_2023,fp8_dyn,361,5689,342,3.596,3.025,1582.0,95.11,0.41799283523204356,Activity,Medium,0.9973821684169953
HEM3_HUMAN_Loggerenberg_2023,int4_wo,361,5689,342,28.915,1.921,196.8,11.83,0.4202919374191989,Activity,Medium,0.9855118655018817
HEM3_HUMAN_Loggerenberg_2023,int8_dyn,361,5689,342,16.901,3.091,336.6,20.24,0.42385175536252506,Activity,Medium,0.9922386480764356
HEM3_HUMAN_Loggerenberg_2023,int8_dyn_asym,361,5689,342,7.678,3.245,740.9,44.54,0.4204859815420334,Activity,Medium,0.9987370888055805
HEM3_HUMAN_Loggerenberg_2023,int8_dyn_sq,361,5689,342,16.882,3.156,337.0,20.26,0.4209867203618814,Activity,Medium,0.9975348479474261
HEM3_HUMAN_Loggerenberg_2023,int8_wo,361,5689,342,3.131,2.974,1817.1,109.23,0.4194909366292759,Activity,Medium,0.9997407649350372
HIS7_YEAST_Pokusaeva_2019,bf16,220,496137,171,35.181,5.493,14102.4,4.86,0.47648967168058265,OrganismalFitness,Medium,0.9997510532247559
HIS7_YEAST_Pokusaeva_2019,fp32,220,496137,171,40.366,11.097,12291.0,4.24,0.47531830784143986,OrganismalFitness,Medium,1.0
HIS7_YEAST_Pokusaeva_2019,fp8_dyn,220,496137,171,36.594,2.894,13557.9,4.67,0.48149079923209553,OrganismalFitness,Medium,0.9952353281258749
HIS7_YEAST_Pokusaeva_2019,int4_wo,220,496137,171,43.527,1.812,11398.4,3.93,0.4490234923638071,OrganismalFitness,Medium,0.9696857292227997
